"video_id","title","published_at","view_count","like_count","channel_title"
"_GlIn_u7BuM","Microwave Chicken Pulao","2010-03-11 05:32:05","258279","1448","Sanjeev Kapoor Khazana "
"_glO6BlLvE4","कम तेल में इतना स्वादिष्ट चटपटा नाश्ता एक बार ज़रूर बनाकर देखे-परफेक्ट ब्रेकफास्ट-Kids LunchBox Recip","2017-09-29 07:44:31","7610","130","CookwithParul"
"_gm7pfbMYZw","Egg Podimas Recipe in Tamil | How to make Egg podimas in Tamil | Muttai Poriyal | முட்டை பொரியல்","2019-11-20 05:32:40","2624388","35119","Madras Samayal"
"_gn-Yj32M4Q","Aloo Parantha | Family Food Tales with Mrs Alyona Kapoor | Sanjeev Kapoor Khazana","2018-07-08 14:30:00","64191","1194","Sanjeev Kapoor Khazana "
"_go7Uh7wXvc","Mumbai Mast Tomato Pulao | मुंबई मस्त टोमेटो पुलाव | Sanjeev Kapoor Khazana","2010-11-22 05:31:25","9386505","56804","Sanjeev Kapoor Khazana "
"_gPDMdj3ans","Opera Cake | The Dessert Queen - Neelanjali | Sanjeev Kapoor Khazana","2017-01-22 14:30:02","32852","468","Sanjeev Kapoor Khazana "
"_gQEWzJ6hk8","Village Style Masala Kaju Pulao Recipe Ideal School or Office Lunch Box Meal | Village Pulao recipe","2021-11-22 10:58:26","208049","3572","Hebbars Kitchen"
"_h9oQFIPPMo","अलग स्टाइल की मखनी मटर मसाला-Matar Masala Curry Video Recipe-Green Peas Curry- Matar Masala Curry","2018-03-13 08:25:18","137463","2045","CookwithParul"
"_HAw090-VnE","शादियों में बनने वाली मटर मशरुम की सबसे आसान रेसिपी | Matar Mashroom Recipe | Mushroom recipe Kabita","2024-12-10 05:31:33","583343","4897","Kabita's Kitchen"
"_hePEh4MJiY","Herbed baked Bean Rice","2013-03-08 12:45:17","8738","53","Sanjeev Kapoor Khazana "
"_HFEDr0Mk3o","Potato Rolls With Chef Dilpreet","2011-08-24 07:04:06","152521","402","Sanjeev Kapoor Khazana "
"_HjdHkCxApo","Baingan aur Matar ki Sabzi | Sanjeev Kapoor Khazana","2014-04-16 12:08:23","15256","84","Sanjeev Kapoor Khazana "
"_HQlKVBMmaE","238 Dishes at Tirupati Dosa in Navi Mumbai | Veggie Paaji","2021-07-18 12:01:53","353263","21283","Veggie Paaji"
"_HqrdCrmA6w","galouti kebab recipe | rajma kebab | गलौटी कबाब रेसिपी | rajma galouti kebab","2019-02-04 10:41:04","436460","5581","Hebbars Kitchen"
"_HqtZv1a_Lc","Pithori | Sanjeev Kapoor Khazana","2019-02-23 08:30:00","48867","989","Sanjeev Kapoor Khazana "
"_hTGw4hwNJY","paneer kulcha recipe | paneer kulcha naan | paneer stuffed kulcha","2017-08-13 11:00:56","393011","4735","Hebbars Kitchen"
"_HuUll5NQbY","कोन चाट किसी भी छोटे पार्टी के लिए परफेक्ट स्टार्टर | Cone Chat Recipe | Veg Starter Recipe | Kabita","2025-04-29 06:34:30","62962","1116","Kabita's Kitchen"
"_HyFlDVQsn8","Chandurli | #LockdownDiaries | Anusha Poojary | #FansAtHome | Sanjeev Kapoor Khazana","2020-05-28 05:30:01","9538","331","Sanjeev Kapoor Khazana "
"_i_vX-l-GKY","Lesson 23 | Oats and Vegetable Cheela | ओट्स वेजिटेबल चीला | Breakfast | Basic Cooking for Singles","2024-06-29 15:08:30","14","0","Sanjeev Kapoor Khazana "
"_IbPWXJVVnM","Nasi Goreng | Sanjeev Kapoor Khazana","2019-02-04 14:30:02","48592","937","Sanjeev Kapoor Khazana "
"_IdWfE5kISo","Boondi Ki Sabzi","2012-11-14 11:01:24","30066","120","Sanjeev Kapoor Khazana "
"_IgSg0zif2g","Chicken Tikka Masala And Butter Naan | Majha Kitchen | Sanjeev Kapoor Khazana","2016-08-11 08:30:00","71865","690","Sanjeev Kapoor Khazana "
"_IlKywgYVyM","Let's thank mother nature for it's generosity and celebrate #HarvestFestival with a bowl of Pongal!","2024-01-16 07:30:13","10184","301","Sanjeev Kapoor Khazana "
"_Iq8P6hncoU","Mushroom Fondue | Sanjeev Kapoor Khazana","2018-07-03 05:30:00","6946","129","Sanjeev Kapoor Khazana "
"_isf3glQk0Q","६ आसान और झटपट आइसक्रीम रेसिपी | 6 Easy and Quick Ice Cream recipe | KabitasKitchen","2019-04-27 08:00:15","5132130","116302","Kabita's Kitchen"
"_IXcfqoMQC4","Paneer Rava Dosa Recipe in Tamil | Instant Rava Paneer Dosa Recipe in Tamil | Ready in Minutes","2024-08-16 05:30:10","171775","3564","Madras Samayal"
"_izsi-Eh4m8","Spinach Nachos with Salsa | Sanjeev Kapoor Khazana","2017-04-10 11:30:01","10051","211","Sanjeev Kapoor Khazana "
"_j-iv80BDi0","Tabbouleh | Sanjeev Kapoor Khazana","2017-08-01 05:30:00","14226","205","Sanjeev Kapoor Khazana "
"_J0jnquQjzw","3 best leftover rice recipes | 3 rice recipes with leftover rice| easy pulao with leftover rice","2021-05-13 12:18:16","691359","9999","Hebbars Kitchen"
"_J1jNpoIoTg","Salt and Pepper Vegetables","2012-10-08 11:49:30","37466","298","Sanjeev Kapoor Khazana "
"_J1X4ERecIE","Autism Makes You Different, Not Less  | Food & Beyond | Sanjeev Kapoor Khazana","2019-02-22 11:30:19","8228","286","Sanjeev Kapoor Khazana "
"_J6KUs7cSU8","VV Puram Food Street Part 1 with Veggiepaaji | Bangalore Food Series","2019-06-14 13:14:02","561164","14451","Veggie Paaji"
"_JMRmx__XNA","Dum Aloo Recipe-Kashmiri Shahi Aloo Dum-Indian Potato Curry Recipe","2015-05-21 17:28:52","13145316","117246","Kabita's Kitchen"
"_jpGpIJt4Js","पुरानी दिल्ली की मटन निहारी | Purani Dilli ki Mutton Nihari | Sanjeev Kapoor Khazana","2020-05-17 12:42:31","216781","3663","Sanjeev Kapoor Khazana "
"_K74Q5FrgXQ","We support Forum for Autism..","2015-12-22 16:54:45","16470","76","Sanjeev Kapoor Khazana "
"_KbWtUoYUck","Cheese Crostini | Cooking with California Walnuts | Sanjeev Kapoor Khazana","2018-01-24 11:30:00","6538","123","Sanjeev Kapoor Khazana "
"_kELqUO_Fys","Lassi Recipe in Tamil | Mango Lassi Recipe in Tamil | Sweet Lassi Recipe in Tamil","2020-06-03 05:47:37","867823","16155","Madras Samayal"
"_ki0wz27FwU","ਨਸ਼ੀਲਾ ਕੁਕੜ | Nasheela Kukad  | Sanjeev Kapoor Khazana","2020-02-18 14:30:01","14196","501","Sanjeev Kapoor Khazana "
"_Kj_gZlRgDk","5 Min में 10 प्लेट तवे पर गर्मागर्म बन जायेगा पूरा परिवार चाटचाट कर खायेगा Masala Pattice Pav Recipe","2021-06-23 07:43:25","338057","10358","CookwithParul"
"_kjVO1trPiU","बिना प्याज़ लहसुन 1खास ग्रेवी से बनये 50से ज्यादा होटल जैसी सब्जिया No Onion No Garlic Veg Gravy Base","2022-07-02 08:44:13","1986772","31201","CookwithParul"
"_KLQB1V25ZY","Everything I ate in RANCHI (part 3)❤️ FULL VIDEO ⬆️⬆️⬆️","2025-03-20 14:28:14","826328","41840","Golgappa Girl"
"_kOOJDPm3xo","No Sugar 2 Mins Milkshake Recipes - 4 Ways | Quick & Easy Perfect Homemade Thick Summer Milkshakes","2022-03-24 11:18:07","629254","7832","Hebbars Kitchen"
"_kpw3QhjPa0","Brown Rice Biryani with Chutney Chicken","2012-10-19 07:01:37","55812","403","Sanjeev Kapoor Khazana "
"_KQjVcSObTg","Indian Chicken Tandoori Recipe","2009-10-24 10:09:57","372136","834","Sanjeev Kapoor Khazana "
"_ktDrOBAkck","Coffee Brownie Shake | Sanjeev Kapoor Khazana","2017-03-01 14:30:00","63083","1399","Sanjeev Kapoor Khazana "
"_Kxa5EuaZjQ","व्रत वाले साबूदाना कटलेट और तीखी चटनी | Sabudana Cutlet Recipe | Vrat Recipes | Sabudana Vada Recipe","2024-07-16 06:20:10","171777","3202","Kabita's Kitchen"
"_L1bkyk-SD8","tasty vermicelli pulao for breakfast & lunch boxes | semiya pulao | shavige pulav | sevai pulao","2020-06-22 10:54:59","374298","5763","Hebbars Kitchen"
"_le_CC-mbeE","Best Pizza in the world 🍕 #Naples","2024-05-04 08:37:57","889086","52886","Golgappa Girl"
"_lF1M5MvMrs","Basbousa | Ramzan Special | Sanjeev Kapoor Khazana","2014-07-23 12:07:39","12168","93","Sanjeev Kapoor Khazana "
"_LF5F7BhwgQ","mix veg paratha with paneer - lunch box recipe | मिक्स वेजिटेबल पराठा | vegetable paratha","2018-09-06 11:04:33","1071767","12084","Hebbars Kitchen"
"_lkYtJxKwK0","Kurmura Energy Bars  | कुरमुरा एनर्जी बार | Sanjeev Kapoor Khazana","2019-07-10 08:34:30","20919","726","Sanjeev Kapoor Khazana "
"_lldrXNfSQ4","Live 🔴 Cook With Parul 2M Subscribers - Thank you so much All for Love and support ♥️🙏🙏🙏","2019-03-20 10:17:37","39710","1153","CookwithParul"
"_LMnr82EL-Y","eggless sponge cake recipe | eggless vanilla cake recipe | how to make cake in pressure cooker","2016-09-16 10:54:27","497919","2725","Hebbars Kitchen"
"_LN4yS5aNl4","hari mirch adrak lahsun ka achar recipe - instant pickle | green chilli garlic ginger pickle","2021-03-05 12:11:11","254931","4484","Hebbars Kitchen"
"_lNXIB_IYE0","4 Must Try Kids Summer Dessert Recipes - Healthy & Tasty | Body Cooling Summer Treats for Kids","2024-05-26 09:00:22","105470","679","Hebbars Kitchen"
"_lO-KzppV0o","Cheesy Spinach and Corn Grilled Sandwich | Sanjeev Kapoor Khazana","2013-10-16 12:52:22","76639","343","Sanjeev Kapoor Khazana "
"_LSLgrYgefY","Sensitive Skin | Food Veda by Dr. Partap Chauhan and Chef Sanjeev Kapoor","2016-07-09 08:30:00","5418","75","Sanjeev Kapoor Khazana "
"_LUMCD1rP0s","Suji Chocolate Cake - 1कप सूजी से 1 KGचॉक्लेट केक बिना बिगड़े कुकर में आसान तरीका Suji Chocolate Cake","2021-02-11 07:02:24","3901945","48816","CookwithParul"
"_LuR85irutY","Masala Doodh Panna Cotta | Diwali Special | Sanjeev Kapoor Khazana","2018-11-02 05:30:01","52737","1000","Sanjeev Kapoor Khazana "
"_Lus9qPlK4o","What do you do with the tea leaves? Here's an idea 💡 #likeapro #tipoftheday #hackoftheday","2023-09-24 11:30:24","6639","276","Sanjeev Kapoor Khazana "
"_Lwu-ZCmonw","Chicken Khada Masala","2012-10-03 05:19:08","128161","512","Sanjeev Kapoor Khazana "
"_LZhEQ86FfM","Green Garlic Kulcha | हरे लहसुन का कुलचा | Winter Recipes | Sanjeev Kapoor Khazana","2022-12-22 08:30:07","26215","579","Sanjeev Kapoor Khazana "
"_M-2u72oM9M","Couscous Upma | Sanjeev Kapoor Khazana","2018-01-08 05:30:00","246430","1775","Sanjeev Kapoor Khazana "
"_M49Y4Tq6js","palak cutlet recipe | palak tikki recipe | पालक की टिक्‍की | spinach potato cutlet","2019-05-31 11:59:08","266716","4498","Hebbars Kitchen"
"_M4LaJfpaqA","Try this delicious 'Aam Aur Karele Ka Aachar' that’s sure to turn everyone into a #AchaarKeDeewane!","2025-05-24 15:30:21","38888","916","Sanjeev Kapoor Khazana "
"_m7fqwEjTZc","Beetroot Tikki | Family Food Tales with Mrs Alyona Kapoor | Sanjeev Kapoor Khazana","2018-07-01 14:30:02","633120","8151","Sanjeev Kapoor Khazana "
"_M935O1wLnM","Vegetable Omelette Recipe in Tamil | Spanish Omelette | Healthy Breakfast Recipe in Tamil","2021-02-03 05:30:04","535808","11845","Madras Samayal"
"_MH4EgRPN9E","Strawberry Fig and Burrata Salad | स्ट्रॉबेरी सलाद | Winter Recipes | Sanjeev Kapoor Khazana","2024-01-31 07:30:13","3683","73","Sanjeev Kapoor Khazana "
"_MJ3VO2g8Wo","अगर ऐसे करेंगे हरी मटर को स्टोर तो  स्वाद लेंगे हरी हरी मटर का पूरी साल-Homemade Frozen Peas wd Tips","2018-01-17 04:55:41","471425","4801","CookwithParul"
"_MriyV5v0WU","On today’s episode of #Cocktails&Mocktails, we’re adding a fruity twist to our classic mojito! 🍹","2024-12-26 09:30:19","2791","146","Sanjeev Kapoor Khazana "
"_MRjhHEBIqo","EXPENSIVE Breakfast at Holiday Inn With Veggiepaaji","2019-09-02 06:57:26","270903","8540","Veggie Paaji"
"_muhC_eL8Ec","६ झटपट और हेल्दी टिफ़िन बच्चों के लिए | 6 Tiffin Recipe by Kabita | Lunch box Recipes |Kabitaskitchen","2022-02-17 13:14:01","15563985","134302","Kabita's Kitchen"
"_MWAWb_vSHU","Chicken Xacuti | Sanjeev Kapoor Khazana","2018-07-07 08:30:00","23820","463","Sanjeev Kapoor Khazana "
"_MXIuDYLeWA","Besan Kamal Kakdi | Sanjeev Kapoor Khazana","2015-11-06 14:30:00","142534","1037","Sanjeev Kapoor Khazana "
"_n5opjRRGUU","आपके डोसे कभी नहीं चिपकेंगे इस ट्रिक से  Dosa Recipe | Dosa recipe Breakfast | Crispy Dosa Recipe","2018-08-01 07:02:13","5053019","48196","CookwithParul"
"_N97kaIeAcQ","बिना दाल-चावल भिगोये 1ट्रिक से सारे डोसा परफेक्टबने| Bangalore Style Masala Dosa ki Recipe & Chutney","2024-01-30 08:00:58","1514868","20386","CookwithParul"
"_NEbyZ_PmSM","Shakkarpara Recipe | Shankarpali | Diwali Special Sweets Recipe | kabitaskitchen","2016-10-27 13:24:02","151760","2472","Kabita's Kitchen"
"_NfR-tIP79c","How to clean Tea Strainers |  Sanjeev Kapoor Khazana","2021-07-13 11:30:11","155468","1433","Sanjeev Kapoor Khazana "
"_NIpDfaf_hg","Chilli Idli Recipe | इडली से बनाए चटपटा चाइनीज़ नास्ता | Idli Fry | Kabitaskitchen Recipe #620","2019-02-26 07:28:53","836045","13577","Kabita's Kitchen"
"_nkYgHTLkzk","Hyderabad Food (Part 4) | Ram Ki Bandi, Shadab, Pizza Den & More","2021-08-03 08:25:08","1046317","25465","Golgappa Girl"
"_NutbhdXXt8","Mixed Mushroom with Beancurd | Cooksmart | Sanjeev Kapoor Khazana","2018-09-29 14:30:01","10047","287","Sanjeev Kapoor Khazana "
"_NxHjXwPMqo","Dahi Aloo Sabzi Recipe-Dahi wale Aloo-Potato with Yogurt-Easy and Quick Potato Curry","2015-10-13 04:33:17","673560","8304","Kabita's Kitchen"
"_O0B0AlJQtY","Bhuna Gosht | Sanjeev Kapoor Khazana","2018-02-15 08:30:01","144548","1727","Sanjeev Kapoor Khazana "
"_O0ZlZ8rBNc","Simple and Tasty Mirchi Fry Recipe-Green Chilli Fry-Easy and Quick Fried Green Chilli","2015-11-20 11:35:04","1261073","10726","Kabita's Kitchen"
"_O3nGyiaM4s","Coffee Magic ❤️ Iced Americano | Veggie Paaji #ashortaday #coffee","2023-02-08 05:59:44","192126","9432","Veggie Paaji"
"_O3NkTVEXuI","Chicken Pasanda | चिकन पसंदा | Indian Recipe in Restaurant Style | Sanjeev Kapoor","2021-01-31 11:30:01","27180","705","Sanjeev Kapoor Khazana "
"_o5f94JQoug","Fish Pepper Fry","2012-07-05 12:31:35","11218","31","Sanjeev Kapoor Khazana "
"_O6sBmyNBwA","Goan Chicken Pilo Puffs With Chef Radhika | Sanjeev Kapoor Khazana","2013-07-15 09:20:39","12892","68","Sanjeev Kapoor Khazana "
"_ogq-jCHI4w","Egg Masala Gravy Recipe in Tamil | Egg Curry without Coconut","2023-06-09 05:30:08","1628485","18829","Madras Samayal"
"_OGyGMHe7fI","4 Most Useful Cooking Paste to Save time | ४ बहुत काम की रेसिपी जो आपकी मेहनत बचाये | Kitchen Tips","2025-03-22 06:42:14","126053","4155","Kabita's Kitchen"
"_OLTLLLHC9w","अचारी आलू और अजवाइन पूरी नाश्ते के लिए | Achari Aloo and Ajwain Poori | Breakfast | kabitaskitchen","2023-08-19 04:32:18","171977","3738","Kabita's Kitchen"
"_Oml9aSBOQw","Peanut Butter Recipe in Tamil | How to make Peanut Butter in Tamil | Homemade Peanut Butter","2021-03-19 05:30:31","1168471","28674","Madras Samayal"
"_oQ1vEec75g","मिनटो मे चावल की इतनी मजेदार नई रेसिपीआपने न देखी होगी न बनाई होगी| Hotel Veg Paneer Biryani Recipe","2022-01-29 08:48:24","282221","4637","CookwithParul"
"_OruW_ywJ-w","हेल्दी नाश्ता टिफ़िन और travel के लिए | Gujrati Thepla Recipe | Healthy Breakfast Recipe | Kabita","2025-01-12 05:39:44","59085","1723","Kabita's Kitchen"
"_OzkwYoCggk","Nikhara Missal | निखारा मिसल | Sanjeev Kapoor Khazana","2019-06-02 05:30:01","31380","549","Sanjeev Kapoor Khazana "
"_PEVejyWYoI","Mooli Paratha | Sanjeev Kapoor Khazana","2015-08-15 11:30:01","1189794","4931","Sanjeev Kapoor Khazana "
"_pgPasMGy1E","Black Rice Pudding | काले चावल की खीर | Chak Hao Kheer | #NorthEastKaSwaad | Sanjeev Kapoor Khazana","2025-01-23 04:30:13","4693","201","Sanjeev Kapoor Khazana "
"_PimVE5Izn4","सिर्फ १० मिनट में पनीर की तीखी चटपटी टिफ़िन वाली सब्ज़ी | Instant Paneer Sabzi | Paneer|KabitasKitchen","2022-08-18 07:22:12","202532","5218","Kabita's Kitchen"
"_PS3dmg4L08","Tawa Toast Sandwich | Chef’s Day Out | Chef Saurabh | Sanjeev Kapoor Khazana","2018-01-28 08:30:01","11848","234","Sanjeev Kapoor Khazana "
"_PXiDBWyzwI","Akoori (Parsi Recipe of scrambled egg)","2012-03-16 07:06:45","18417","67","Sanjeev Kapoor Khazana "
"_q049BQ2rJ4","Soya Pepper Prawns","2013-03-14 12:51:47","6538","45","Sanjeev Kapoor Khazana "
"_q1PsefY12s","Sweet Pumpkin Fritters | Sanjeev Kapoor Khazana","2015-09-25 14:30:00","310625","2088","Sanjeev Kapoor Khazana "
"_QamGX8t3Cw","Green Sukka Chicken | Sanjeev Kapoor Khazana","2013-12-03 11:19:25","93920","563","Sanjeev Kapoor Khazana "
"_QE3UXKfqqY","Vegetable Tacos | Not So Junky - by Chef Siddharth | Sanjeev Kapoor Khazana","2016-09-19 08:30:01","7182","129","Sanjeev Kapoor Khazana "
"_qhCnwQ5Rd4","Tostadas | Sanjeev Kapoor","2010-07-12 10:49:30","6073","27","Sanjeev Kapoor Khazana "
"_ql6agsiNk4","Navratri Fast Recipe | व्रत वाले आलू टिक्की और दही वड़ा चाट | Fast Aloo tikki Chaat | Fast Dahi Vada","2021-04-17 07:07:30","518907","11913","Kabita's Kitchen"
"_Qp-9irGlSA","Evening Chaat In Prayagraj Street Food Finale | Veggie Paaji","2025-02-06 08:38:28","130218","2935","Veggie Paaji"
"_QPLkGBWU00","20 Minमें कम तेल में वेज थाली  की ये ट्रिक देखके कहेंगे काश पहले पता होता| Best Veg Thali Ki Recipes","2023-10-07 06:37:18","87816","1929","CookwithParul"
"_QsFCbpbrOA","You read it right, yeh hai samosa ka healthy version! #wellnesswednesday Click▶️for full recipe","2024-02-07 05:30:09","14188","461","Sanjeev Kapoor Khazana "
"_QTEy_5WrGc","pav sandwich recipe | मुंबई पाव सैंडविच | how to make masala pav sandwich recipe","2018-10-06 11:17:14","238404","4933","Hebbars Kitchen"
"_QussDu8P_0","क्या आप दिवाली की सफाई करने जा रही है तो रुकिए जरूर देखे ये वीडियो Diwali Cleaning Tips - Cleaning","2019-10-10 07:14:18","249985","4610","CookwithParul"
"_qVlUobTVfY","गोंद कटीरा का शरबत गर्मियों के लिए रामबाण | Gond Katira Drink | Gond Katira recipe | Kabitaskitchen","2025-04-11 07:43:33","430189","10133","Kabita's Kitchen"
"_QvuX7ZiZbM","Veg manchow soup | बनाओ फटाफट सर्दियों का रेस्टोरेंट वाला Manchow Soup |  Veg manchow soup","2019-11-16 07:31:10","270125","5736","CookwithParul"
"_QX0MNbj1_0","Crispy Chicken Fingers | Sanjeev Kapoor Khazana","2015-08-23 05:30:01","458879","3887","Sanjeev Kapoor Khazana "
